UID,84056045
iso2,US
iso3,USA
code3,840
FIPS,56045.0
Admin2,Weston
Province_State,Wyoming
Country_Region,US
Lat,43.83961191
Long_,-104.5674881
Combined_Key,"Weston, Wyoming, US"
Population,6927
1/22/20,0
1/23/20,0
1/24/20,0
1/25/20,0
1/26/20,0
1/27/20,0
1/28/20,0
1/29/20,0
1/30/20,0
1/31/20,0
02/01/2020,0
02/02/2020,0
02/03/2020,0
02/04/2020,0
02/05/2020,0
02/06/2020,0
02/07/2020,0
02/08/2020,0
02/09/2020,0
02/10/2020,0
02/11/2020,0
02/12/2020,0
2/13/20,0
2/14/20,0
2/15/20,0
2/16/20,0
2/17/20,0
2/18/20,0
2/19/20,0
2/20/20,0
2/21/20,0
2/22/20,0
2/23/20,0
2/24/20,0
2/25/20,0
2/26/20,0
2/27/20,0
2/28/20,0
2/29/20,0
03/01/2020,0
03/02/2020,0
03/03/2020,0
03/04/2020,0
03/05/2020,0
03/06/2020,0
03/07/2020,0
03/08/2020,0
03/09/2020,0
03/10/2020,0
03/11/2020,0
03/12/2020,0
3/13/20,0
3/14/20,0
3/15/20,0
3/16/20,0
3/17/20,0
3/18/20,0
3/19/20,0
3/20/20,0
3/21/20,0
3/22/20,0
3/23/20,0
3/24/20,0
3/25/20,0
3/26/20,0
3/27/20,0
3/28/20,0
3/29/20,0
3/30/20,0
3/31/20,0
04/01/2020,0
04/02/2020,0
04/03/2020,0
04/04/2020,0
04/05/2020,0
04/06/2020,0
04/07/2020,0
04/08/2020,0
04/09/2020,0
04/10/2020,0
04/11/2020,0
04/12/2020,0
4/13/20,0
4/14/20,0
4/15/20,0
4/16/20,0
4/17/20,0
4/18/20,0
4/19/20,0
4/20/20,0
4/21/20,0
4/22/20,0
4/23/20,0
4/24/20,0
4/25/20,0
4/26/20,0
4/27/20,0
4/28/20,0
4/29/20,0
4/30/20,0
05/01/2020,0
05/02/2020,0
05/03/2020,0
05/04/2020,0
05/05/2020,0
05/06/2020,0
05/07/2020,0
05/08/2020,0
05/09/2020,0
05/10/2020,0
05/11/2020,0
05/12/2020,0
5/13/20,0
5/14/20,0
5/15/20,0
5/16/20,0
5/17/20,0
5/18/20,0
5/19/20,0
5/20/20,0
5/21/20,0
5/22/20,0
5/23/20,0
5/24/20,0
5/25/20,0
5/26/20,0
5/27/20,1
5/28/20,1
5/29/20,1
5/30/20,1
5/31/20,1
06/01/2020,1
06/02/2020,1
06/03/2020,1
06/04/2020,1
06/05/2020,1
06/06/2020,1
06/07/2020,1
06/08/2020,1
06/09/2020,1
06/10/2020,1
06/11/2020,1
06/12/2020,1
6/13/20,1
6/14/20,1
6/15/20,1
6/16/20,1
6/17/20,1
6/18/20,1
6/19/20,1
6/20/20,1
6/21/20,1
6/22/20,1
6/23/20,1
6/24/20,1
6/25/20,1
6/26/20,1
6/27/20,1
6/28/20,1
6/29/20,2
6/30/20,2
07/01/2020,2
07/02/2020,2
07/03/2020,2
07/04/2020,2
07/05/2020,2
07/06/2020,1
07/07/2020,1
07/08/2020,1
07/09/2020,1
07/10/2020,1
07/11/2020,1
07/12/2020,1
7/13/20,3
7/14/20,3
7/15/20,3
7/16/20,3
7/17/20,3
7/18/20,4
7/19/20,4
7/20/20,4
7/21/20,4
7/22/20,4
7/23/20,4
