UID,84015007
iso2,US
iso3,USA
code3,840
FIPS,15007.0
Admin2,Kauai
Province_State,Hawaii
Country_Region,US
Lat,22.03935037
Long_,-159.5966786
Combined_Key,"Kauai, Hawaii, US"
Population,72293
1/22/20,0
1/23/20,0
1/24/20,0
1/25/20,0
1/26/20,0
1/27/20,0
1/28/20,0
1/29/20,0
1/30/20,0
1/31/20,0
2/1/20,0
2/2/20,0
2/3/20,0
2/4/20,0
2/5/20,0
2/6/20,0
2/7/20,0
2/8/20,0
2/9/20,0
2/10/20,0
2/11/20,0
2/12/20,0
2/13/20,0
2/14/20,0
2/15/20,0
2/16/20,0
2/17/20,0
2/18/20,0
2/19/20,0
2/20/20,0
2/21/20,0
2/22/20,0
2/23/20,0
2/24/20,0
2/25/20,0
2/26/20,0
2/27/20,0
2/28/20,0
2/29/20,0
3/1/20,0
3/2/20,0
3/3/20,0
3/4/20,0
3/5/20,0
3/6/20,0
3/7/20,0
3/8/20,0
3/9/20,0
3/10/20,0
3/11/20,0
3/12/20,0
3/13/20,0
3/14/20,0
3/15/20,0
3/16/20,0
3/17/20,0
3/18/20,0
3/19/20,0
3/20/20,0
3/21/20,0
3/22/20,0
3/23/20,0
3/24/20,0
3/25/20,0
3/26/20,0
3/27/20,0
3/28/20,0
3/29/20,0
3/30/20,0
3/31/20,0
4/1/20,0
4/2/20,0
4/3/20,0
4/4/20,0
4/5/20,0
4/6/20,0
4/7/20,0
4/8/20,0
4/9/20,0
4/10/20,0
4/11/20,0
4/12/20,0
4/13/20,0
4/14/20,0
4/15/20,0
4/16/20,0
4/17/20,0
4/18/20,0
4/19/20,0
4/20/20,0
4/21/20,0
4/22/20,0
4/23/20,0
4/24/20,0
4/25/20,0
4/26/20,0
4/27/20,0
4/28/20,0
4/29/20,0
4/30/20,0
5/1/20,0
5/2/20,0
5/3/20,0
5/4/20,0
5/5/20,0
5/6/20,0
5/7/20,0
5/8/20,0
5/9/20,0
5/10/20,0
5/11/20,0
5/12/20,0
5/13/20,0
5/14/20,0
5/15/20,0
5/16/20,0
5/17/20,0
5/18/20,0
5/19/20,0
5/20/20,0
5/21/20,0
5/22/20,0
5/23/20,0
5/24/20,0
5/25/20,0
5/26/20,0
5/27/20,0
5/28/20,0
5/29/20,0
5/30/20,0
5/31/20,0
6/1/20,0
6/2/20,0
6/3/20,0
6/4/20,0
6/5/20,0
6/6/20,0
6/7/20,0
6/8/20,0
6/9/20,0
6/10/20,0
6/11/20,0
6/12/20,0
6/13/20,0
6/14/20,0
6/15/20,0
6/16/20,0
6/17/20,0
6/18/20,0
6/19/20,0
6/20/20,0
6/21/20,0
6/22/20,0
6/23/20,0
6/24/20,0
6/25/20,0
6/26/20,0
6/27/20,0
6/28/20,0
6/29/20,0
6/30/20,0
7/1/20,0
7/2/20,0
7/3/20,0
7/4/20,0
7/5/20,0
7/6/20,0
7/7/20,0
7/8/20,0
7/9/20,0
7/10/20,0
7/11/20,0
7/12/20,0
7/13/20,0
7/14/20,0
7/15/20,0
7/16/20,0
7/17/20,0
7/18/20,0
7/19/20,0
7/20/20,0
7/21/20,0
7/22/20,0
7/23/20,0
7/24/20,0
7/25/20,0
7/26/20,0
7/27/20,0
7/28/20,0
7/29/20,0
7/30/20,0
7/31/20,0
8/1/20,0
8/2/20,0
8/3/20,0
8/4/20,0
8/5/20,0
8/6/20,0
8/7/20,0
8/8/20,0
8/9/20,0
8/10/20,0
8/11/20,0
8/12/20,0
8/13/20,0
8/14/20,0
8/15/20,0
8/16/20,0
8/17/20,0
8/18/20,0
8/19/20,0
8/20/20,0
8/21/20,0
8/22/20,0
8/23/20,0
8/24/20,0
8/25/20,0
8/26/20,0
8/27/20,0
8/28/20,0
8/29/20,0
8/30/20,0
8/31/20,0
9/1/20,0
9/2/20,0
9/3/20,0
9/4/20,0
9/5/20,0
9/6/20,0
9/7/20,0
9/8/20,0
9/9/20,0
9/10/20,0
9/11/20,0
9/12/20,0
9/13/20,0
9/14/20,0
9/15/20,0
9/16/20,0
9/17/20,0
9/18/20,0
9/19/20,0
9/20/20,0
9/21/20,0
9/22/20,0
9/23/20,0
9/24/20,0
9/25/20,0
9/26/20,0
9/27/20,0
9/28/20,0
9/29/20,0
9/30/20,0
10/1/20,0
10/2/20,0
10/3/20,0
10/4/20,0
10/5/20,0
10/6/20,0
10/7/20,0
10/8/20,0
10/9/20,0
10/10/20,0
10/11/20,0
10/12/20,0
10/13/20,0
10/14/20,0
10/15/20,0
10/16/20,0
10/17/20,0
10/18/20,0
10/19/20,0
10/20/20,0
10/21/20,0
10/22/20,0
10/23/20,0
10/24/20,0
10/25/20,0
10/26/20,0
10/27/20,0
10/28/20,0
10/29/20,0
10/30/20,0
10/31/20,0
11/1/20,0
11/2/20,0
11/3/20,0
11/4/20,0
11/5/20,0
11/6/20,0
11/7/20,0
11/8/20,0
11/9/20,0
11/10/20,0
11/11/20,0
11/12/20,0
11/13/20,0
11/14/20,0
11/15/20,0
11/16/20,0
11/17/20,0
11/18/20,0
11/19/20,0
11/20/20,0
11/21/20,0
11/22/20,0
11/23/20,0
11/24/20,0
11/25/20,1
11/26/20,1
11/27/20,1
11/28/20,1
11/29/20,1
11/30/20,1
12/1/20,1
12/2/20,1
12/3/20,1
12/4/20,1
12/5/20,1
12/6/20,1
12/7/20,1
12/8/20,1
12/9/20,1
12/10/20,1
12/11/20,1
12/12/20,1
12/13/20,1
12/14/20,1
12/15/20,1
12/16/20,1
12/17/20,1
12/18/20,1
12/19/20,1
12/20/20,1
12/21/20,1
12/22/20,1
12/23/20,1
12/24/20,1
12/25/20,1
12/26/20,1
12/27/20,1
12/28/20,1
12/29/20,1
12/30/20,1
12/31/20,1
1/1/21,1
1/2/21,1
1/3/21,1
1/4/21,1
1/5/21,1
1/6/21,1
1/7/21,1
1/8/21,1
1/9/21,1
1/10/21,1
1/11/21,1
1/12/21,1
1/13/21,1
1/14/21,1
1/15/21,1
1/16/21,1
1/17/21,1
1/18/21,1
1/19/21,1
1/20/21,1
1/21/21,1
1/22/21,1
1/23/21,1
1/24/21,1
1/25/21,1
1/26/21,1
1/27/21,1
1/28/21,1
1/29/21,1
1/30/21,1
1/31/21,1
2/1/21,1
2/2/21,1
2/3/21,1
2/4/21,1
2/5/21,1
2/6/21,1
2/7/21,1
2/8/21,1
2/9/21,1
2/10/21,1
2/11/21,1
2/12/21,1
2/13/21,1
2/14/21,1
2/15/21,1
2/16/21,1
2/17/21,1
2/18/21,1
2/19/21,1
2/20/21,1
2/21/21,1
2/22/21,1
2/23/21,1
2/24/21,1
2/25/21,1
2/26/21,1
2/27/21,1
2/28/21,1
3/1/21,1
3/2/21,1
3/3/21,1
3/4/21,1
3/5/21,1
3/6/21,1
3/7/21,1
3/8/21,1
3/9/21,1
3/10/21,1
3/11/21,1
3/12/21,1
3/13/21,1
3/14/21,1
3/15/21,1
3/16/21,1
3/17/21,1
3/18/21,1
3/19/21,1
3/20/21,1
3/21/21,1
3/22/21,1
3/23/21,1
3/24/21,1
3/25/21,1
3/26/21,1
3/27/21,1
3/28/21,1
3/29/21,1
3/30/21,1
3/31/21,1
4/1/21,1
4/2/21,1
4/3/21,1
4/4/21,1
4/5/21,1
4/6/21,1
4/7/21,1
4/8/21,1
4/9/21,1
4/10/21,1
4/11/21,1
4/12/21,1
4/13/21,1
4/14/21,1
4/15/21,1
4/16/21,1
4/17/21,1
4/18/21,1
4/19/21,1
4/20/21,1
4/21/21,1
4/22/21,1
4/23/21,1
4/24/21,1
4/25/21,1
4/26/21,1
4/27/21,1
4/28/21,1
4/29/21,2
4/30/21,2
5/1/21,2
5/2/21,2
5/3/21,2
5/4/21,2
5/5/21,2
5/6/21,2
5/7/21,2
5/8/21,2
5/9/21,2
5/10/21,2
5/11/21,2
5/12/21,2
5/13/21,2
5/14/21,2
5/15/21,2
5/16/21,2
5/17/21,2
5/18/21,2
5/19/21,2
5/20/21,2
5/21/21,2
5/22/21,2
5/23/21,2
5/24/21,2
5/25/21,2
5/26/21,2
5/27/21,2
5/28/21,2
5/29/21,2
5/30/21,2
5/31/21,2
6/1/21,2
6/2/21,2
6/3/21,2
6/4/21,2
6/5/21,2
6/6/21,2
6/7/21,2
6/8/21,2
6/9/21,2
6/10/21,2
6/11/21,2
6/12/21,2
6/13/21,2
6/14/21,2
6/15/21,2
6/16/21,2
6/17/21,2
6/18/21,2
6/19/21,2
6/20/21,2
6/21/21,2
6/22/21,2
6/23/21,2
6/24/21,2
6/25/21,2
6/26/21,2
6/27/21,2
6/28/21,2
6/29/21,2
6/30/21,2
7/1/21,2
7/2/21,2
7/3/21,2
7/4/21,2
7/5/21,2
7/6/21,2
7/7/21,2
7/8/21,2
7/9/21,2
7/10/21,2
7/11/21,2
7/12/21,2
7/13/21,2
7/14/21,2
7/15/21,2
7/16/21,2
7/17/21,2
7/18/21,2
7/19/21,2
7/20/21,2
7/21/21,2
7/22/21,2
7/23/21,2
7/24/21,2
7/25/21,2
7/26/21,2
7/27/21,2
7/28/21,2
7/29/21,2
7/30/21,2
7/31/21,2
8/1/21,2
8/2/21,2
8/3/21,2
8/4/21,2
8/5/21,2
8/6/21,2
8/7/21,2
8/8/21,2
8/9/21,2
8/10/21,2
8/11/21,2
8/12/21,2
8/13/21,2
8/14/21,2
8/15/21,2
8/16/21,2
8/17/21,2
8/18/21,2
8/19/21,3
8/20/21,3
8/21/21,3
8/22/21,3
8/23/21,3
8/24/21,3
8/25/21,3
8/26/21,3
8/27/21,3
8/28/21,3
8/29/21,3
8/30/21,3
8/31/21,3
9/1/21,3
9/2/21,3
9/3/21,3
9/4/21,3
9/5/21,4
9/6/21,4
9/7/21,4
9/8/21,4
9/9/21,4
9/10/21,4
9/11/21,4
9/12/21,6
9/13/21,6
9/14/21,6
9/15/21,8
9/16/21,8
9/17/21,8
9/18/21,8
9/19/21,8
9/20/21,8
9/21/21,8
9/22/21,8
9/23/21,8
9/24/21,8
9/25/21,8
9/26/21,8
9/27/21,8
9/28/21,8
9/29/21,8
9/30/21,8
10/1/21,8
10/2/21,8
10/3/21,8
10/4/21,8
10/5/21,8
10/6/21,8
10/7/21,8
10/8/21,8
10/9/21,8
10/10/21,8
10/11/21,8
10/12/21,8
10/13/21,8
10/14/21,8
10/15/21,8
10/16/21,8
10/17/21,9
10/18/21,9
10/19/21,9
10/20/21,9
10/21/21,9
10/22/21,9
10/23/21,9
10/24/21,9
10/25/21,9
10/26/21,9
10/27/21,9
10/28/21,9
10/29/21,9
10/30/21,9
10/31/21,9
11/1/21,9
11/2/21,9
11/3/21,9
11/4/21,9
11/5/21,10
11/6/21,10
11/7/21,11
11/8/21,11
11/9/21,11
11/10/21,11
11/11/21,11
11/12/21,11
11/13/21,11
11/14/21,11
11/15/21,11
11/16/21,11
11/17/21,13
11/18/21,13
11/19/21,13
11/20/21,13
11/21/21,13
11/22/21,13
11/23/21,13
11/24/21,13
11/25/21,13
11/26/21,13
11/27/21,13
11/28/21,13
11/29/21,13
11/30/21,13
12/1/21,13
12/2/21,13
12/3/21,13
12/4/21,13
12/5/21,13
12/6/21,13
12/7/21,13
12/8/21,13
12/9/21,13
12/10/21,13
12/11/21,13
12/12/21,13
12/13/21,13
12/14/21,13
12/15/21,13
12/16/21,13
12/17/21,13
12/18/21,13
12/19/21,14
12/20/21,14
12/21/21,14
12/22/21,14
12/23/21,15
12/24/21,15
12/25/21,18
12/26/21,18
12/27/21,18
12/28/21,18
12/29/21,18
12/30/21,18
12/31/21,18
1/1/22,18
1/2/22,18
1/3/22,18
1/4/22,18
1/5/22,18
1/6/22,18
1/7/22,18
1/8/22,18
1/9/22,19
1/10/22,19
1/11/22,19
1/12/22,20
1/13/22,20
1/14/22,20
1/15/22,20
1/16/22,20
1/17/22,20
1/18/22,20
1/19/22,20
1/20/22,20
1/21/22,21
1/22/22,21
1/23/22,21
1/24/22,21
1/25/22,21
1/26/22,21
1/27/22,22
1/28/22,22
1/29/22,22
1/30/22,22
1/31/22,22
2/1/22,22
2/2/22,22
2/3/22,22
2/4/22,22
2/5/22,22
2/6/22,22
2/7/22,22
2/8/22,22
2/9/22,23
2/10/22,23
2/11/22,23
2/12/22,24
2/13/22,24
2/14/22,24
2/15/22,24
2/16/22,26
2/17/22,26
2/18/22,26
2/19/22,27
2/20/22,27
2/21/22,27
2/22/22,27
2/23/22,27
2/24/22,27
2/25/22,28
2/26/22,29
2/27/22,29
2/28/22,29
3/1/22,29
3/2/22,29
3/3/22,29
3/4/22,29
3/5/22,29
3/6/22,29
3/7/22,29
3/8/22,29
3/9/22,29
3/10/22,29
3/11/22,29
3/12/22,29
3/13/22,29
3/14/22,29
3/15/22,29
3/16/22,29
3/17/22,29
3/18/22,29
3/19/22,29
3/20/22,29
3/21/22,29
3/22/22,29
3/23/22,29
3/24/22,29
3/25/22,29
3/26/22,29
3/27/22,29
3/28/22,29
3/29/22,29
3/30/22,28
3/31/22,28
4/1/22,28
4/2/22,28
4/3/22,28
