dates,I,deaths_by_pop
2020-07-08,0,0.0
2020-07-09,0,0.0
2020-07-10,0,0.0
2020-07-11,0,0.0
2020-07-12,0,0.0
2020-07-13,0,0.0
2020-07-14,0,0.0
2020-07-15,0,0.0
2020-07-16,0,0.0
2020-07-17,0,0.0
2020-07-18,0,0.0
2020-07-19,0,0.0
2020-07-20,0,0.0
2020-07-21,0,0.0
2020-07-22,0,0.0
2020-07-23,0,0.0
2020-07-24,0,0.0
2020-07-25,0,0.0
2020-07-26,0,0.0
2020-07-27,0,0.0
2020-07-28,0,0.0
2020-07-29,0,0.0
2020-07-30,0,0.0
2020-07-31,0,0.0
2020-08-01,0,0.0
2020-08-02,0,0.0
2020-08-03,0,0.0
2020-08-04,0,0.0
2020-08-05,0,0.0
2020-08-06,0,0.0
2020-08-07,0,0.0
2020-08-08,0,0.0
2020-08-09,0,0.0
2020-08-10,0,0.0
2020-08-11,0,0.0
2020-08-12,0,0.0
2020-08-13,0,0.0
2020-08-14,0,0.0
2020-08-15,0,0.0
2020-08-16,0,0.0
2020-08-17,0,0.0
2020-08-18,0,0.0
2020-08-19,0,0.0
2020-08-20,0,0.0
2020-08-21,0,0.0
2020-08-22,0,0.0
2020-08-23,0,0.0
2020-08-24,0,0.0
2020-08-25,0,0.0
2020-08-26,0,0.0
2020-08-27,0,0.0
2020-08-28,0,0.0
2020-08-29,0,0.0
2020-08-30,0,0.0
2020-08-31,0,0.0
2020-09-01,0,0.0
2020-09-02,0,0.0
2020-09-03,0,0.0
2020-09-04,0,0.0
2020-09-05,0,0.0
2020-09-06,0,0.0
2020-09-07,0,0.0
2020-09-08,0,0.0
2020-09-09,0,0.0
2020-09-10,0,0.0
2020-09-11,0,0.0
2020-09-12,0,0.0
2020-09-13,0,0.0
2020-09-14,0,0.0
2020-09-15,0,0.0
2020-09-16,0,0.0
2020-09-17,0,0.0
2020-09-18,0,0.0
2020-09-19,0,0.0
2020-09-20,0,0.0
2020-09-21,0,0.0
2020-09-22,0,0.0
2020-09-23,0,0.0
2020-09-24,0,0.0
2020-09-25,0,0.0
2020-09-26,0,0.0
2020-09-27,0,0.0
2020-09-28,0,0.0
2020-09-29,0,0.0
2020-09-30,0,0.0
2020-10-01,0,0.0
2020-10-02,0,0.0
2020-10-03,0,0.0
2020-10-04,0,0.0
2020-10-05,0,0.0
2020-10-06,0,0.0
2020-10-07,0,0.0
2020-10-08,0,0.0
2020-10-09,0,0.0
2020-10-10,0,0.0
2020-10-11,0,0.0
2020-10-12,0,0.0
2020-10-13,0,0.0
2020-10-14,0,0.0
2020-10-15,0,0.0
2020-10-16,0,0.0
2020-10-17,0,0.0
2020-10-18,0,0.0
2020-10-19,0,0.0
2020-10-20,0,0.0
2020-10-21,0,0.0
2020-10-22,0,0.0
2020-10-23,0,0.0
2020-10-24,0,0.0
2020-10-25,0,0.0
2020-10-26,0,0.0
2020-10-27,0,0.0
2020-10-28,0,0.0
2020-10-29,0,0.0
2020-10-30,0,0.0
2020-10-31,0,0.0
2020-11-01,0,0.0
2020-11-02,0,0.0
2020-11-03,0,0.0
2020-11-04,0,0.0
2020-11-05,0,0.0
2020-11-06,0,0.0
2020-11-07,0,0.0
2020-11-08,0,0.0
2020-11-09,0,0.0
2020-11-10,0,0.0
2020-11-11,0,0.0
2020-11-12,0,0.0
2020-11-13,0,0.0
2020-11-14,0,0.0
2020-11-15,0,0.0
2020-11-16,0,0.0
2020-11-17,0,0.0
2020-11-18,0,0.0
2020-11-19,0,0.0
2020-11-20,0,0.0
2020-11-21,0,0.0
2020-11-22,0,0.0
2020-11-23,0,0.0
2020-11-24,0,0.0
2020-11-25,0,0.0
2020-11-26,0,0.0
2020-11-27,0,0.0
2020-11-28,2,1.9573302016050107
2020-11-29,2,1.9573302016050107
2020-11-30,2,1.9573302016050107
2020-12-01,3,2.935995302407516
2020-12-02,4,3.9146604032100214
2020-12-03,4,3.9146604032100214
2020-12-04,4,3.9146604032100214
2020-12-05,4,3.9146604032100214
2020-12-06,4,3.9146604032100214
2020-12-07,4,3.9146604032100214
2020-12-08,4,3.9146604032100214
2020-12-09,5,4.893325504012527
2020-12-10,5,4.893325504012527
2020-12-11,5,4.893325504012527
2020-12-12,5,4.893325504012527
2020-12-13,6,5.871990604815032
2020-12-14,8,7.829320806420043
2020-12-15,9,8.807985907222548
2020-12-16,9,8.807985907222548
2020-12-17,9,8.807985907222548
2020-12-18,9,8.807985907222548
2020-12-19,10,9.786651008025053
2020-12-20,10,9.786651008025053
2020-12-21,10,9.786651008025053
2020-12-22,10,9.786651008025053
2020-12-23,11,10.765316108827559
2020-12-24,12,11.743981209630064
2020-12-25,13,12.72264631043257
2020-12-26,13,12.72264631043257
2020-12-27,13,12.72264631043257
2020-12-28,13,12.72264631043257
2020-12-29,13,12.72264631043257
2020-12-30,14,13.701311411235075
2020-12-31,14,13.701311411235075
2021-01-01,14,13.701311411235075
2021-01-02,15,14.67997651203758
2021-01-03,15,14.67997651203758
2021-01-04,15,14.67997651203758
2021-01-05,16,15.658641612840086
2021-01-06,16,15.658641612840086
2021-01-07,18,17.615971814445096
2021-01-08,18,17.615971814445096
2021-01-09,18,17.615971814445096
2021-01-10,18,17.615971814445096
2021-01-11,18,17.615971814445096
2021-01-12,18,17.615971814445096
2021-01-13,20,19.573302016050107
2021-01-14,22,21.530632217655118
2021-01-15,22,21.530632217655118
2021-01-16,22,21.530632217655118
2021-01-17,22,21.530632217655118
2021-01-18,23,22.509297318457623
2021-01-19,23,22.509297318457623
2021-01-20,24,23.48796241926013
2021-01-21,25,24.466627520062634
2021-01-22,25,24.466627520062634
2021-01-23,25,24.466627520062634
2021-01-24,25,24.466627520062634
2021-01-25,25,24.466627520062634
2021-01-26,28,27.40262282247015
2021-01-27,28,27.40262282247015
2021-01-28,28,27.40262282247015
2021-01-29,29,28.381287923272655
2021-01-30,31,30.338618124877666
2021-01-31,31,30.338618124877666
2021-02-01,31,30.338618124877666
2021-02-02,34,33.27461342728518
2021-02-03,34,33.27461342728518
2021-02-04,37,36.2106087296927
2021-02-05,38,37.1892738304952
2021-02-06,39,38.16793893129771
2021-02-07,39,38.16793893129771
2021-02-08,39,38.16793893129771
2021-02-09,39,38.16793893129771
2021-02-10,39,38.16793893129771
2021-02-11,39,38.16793893129771
2021-02-12,40,39.146604032100214
2021-02-13,40,39.146604032100214
2021-02-14,41,40.12526913290272
2021-02-15,41,40.12526913290272
2021-02-16,41,40.12526913290272
2021-02-17,41,40.12526913290272
2021-02-18,42,41.103934233705225
2021-02-19,42,41.103934233705225
2021-02-20,42,41.103934233705225
2021-02-21,42,41.103934233705225
2021-02-22,42,41.103934233705225
2021-02-23,42,41.103934233705225
2021-02-24,42,41.103934233705225
2021-02-25,42,41.103934233705225
2021-02-26,42,41.103934233705225
2021-02-27,42,41.103934233705225
2021-02-28,42,41.103934233705225
2021-03-01,42,41.103934233705225
2021-03-02,42,41.103934233705225
2021-03-03,42,41.103934233705225
2021-03-04,42,41.103934233705225
2021-03-05,42,41.103934233705225
2021-03-06,43,42.082599334507734
2021-03-07,43,42.082599334507734
2021-03-08,43,42.082599334507734
2021-03-09,43,42.082599334507734
2021-03-10,43,42.082599334507734
2021-03-11,43,42.082599334507734
2021-03-12,43,42.082599334507734
2021-03-13,47,45.997259737717755
2021-03-14,47,45.997259737717755
2021-03-15,47,45.997259737717755
2021-03-16,47,45.997259737717755
2021-03-17,47,45.997259737717755
2021-03-18,47,45.997259737717755
2021-03-19,47,45.997259737717755
2021-03-20,48,46.97592483852026
2021-03-21,48,46.97592483852026
2021-03-22,48,46.97592483852026
2021-03-23,48,46.97592483852026
2021-03-24,48,46.97592483852026
2021-03-25,48,46.97592483852026
2021-03-26,48,46.97592483852026
2021-03-27,49,47.954589939322766
2021-03-28,49,47.954589939322766
2021-03-29,49,47.954589939322766
2021-03-30,49,47.954589939322766
2021-03-31,49,47.954589939322766
2021-04-01,49,47.954589939322766
2021-04-02,49,47.954589939322766
2021-04-03,49,47.954589939322766
2021-04-04,49,47.954589939322766
2021-04-05,49,47.954589939322766
2021-04-06,49,47.954589939322766
2021-04-07,49,47.954589939322766
2021-04-08,49,47.954589939322766
2021-04-09,49,47.954589939322766
2021-04-10,49,47.954589939322766
2021-04-11,49,47.954589939322766
2021-04-12,49,47.954589939322766
2021-04-13,49,47.954589939322766
2021-04-14,49,47.954589939322766
2021-04-15,49,47.954589939322766
2021-04-16,49,47.954589939322766
2021-04-17,49,47.954589939322766
2021-04-18,49,47.954589939322766
2021-04-19,49,47.954589939322766
2021-04-20,49,47.954589939322766
2021-04-21,49,47.954589939322766
2021-04-22,49,47.954589939322766
2021-04-23,49,47.954589939322766
2021-04-24,49,47.954589939322766
2021-04-25,50,48.93325504012527
2021-04-26,50,48.93325504012527
2021-04-27,50,48.93325504012527
2021-04-28,50,48.93325504012527
2021-04-29,50,48.93325504012527
2021-04-30,50,48.93325504012527
2021-05-01,50,48.93325504012527
2021-05-02,50,48.93325504012527
2021-05-03,50,48.93325504012527
2021-05-04,50,48.93325504012527
2021-05-05,50,48.93325504012527
2021-05-06,50,48.93325504012527
2021-05-07,50,48.93325504012527
2021-05-08,51,49.911920140927776
2021-05-09,51,49.911920140927776
2021-05-10,51,49.911920140927776
2021-05-11,51,49.911920140927776
2021-05-12,51,49.911920140927776
2021-05-13,51,49.911920140927776
2021-05-14,51,49.911920140927776
2021-05-15,51,49.911920140927776
2021-05-16,51,49.911920140927776
2021-05-17,51,49.911920140927776
2021-05-18,52,50.89058524173028
2021-05-19,52,50.89058524173028
2021-05-20,52,50.89058524173028
2021-05-21,52,50.89058524173028
2021-05-22,52,50.89058524173028
2021-05-23,52,50.89058524173028
2021-05-24,52,50.89058524173028
2021-05-25,52,50.89058524173028
2021-05-26,52,50.89058524173028
2021-05-27,52,50.89058524173028
2021-05-28,52,50.89058524173028
2021-05-29,52,50.89058524173028
2021-05-30,52,50.89058524173028
2021-05-31,52,50.89058524173028
2021-06-01,52,50.89058524173028
2021-06-02,52,50.89058524173028
2021-06-03,52,50.89058524173028
2021-06-04,52,50.89058524173028
2021-06-05,52,50.89058524173028
2021-06-06,52,50.89058524173028
2021-06-07,52,50.89058524173028
2021-06-08,52,50.89058524173028
2021-06-09,52,50.89058524173028
2021-06-10,52,50.89058524173028
2021-06-11,52,50.89058524173028
2021-06-12,52,50.89058524173028
2021-06-13,52,50.89058524173028
2021-06-14,52,50.89058524173028
2021-06-15,52,50.89058524173028
2021-06-16,52,50.89058524173028
2021-06-17,52,50.89058524173028
2021-06-18,52,50.89058524173028
2021-06-19,52,50.89058524173028
2021-06-20,52,50.89058524173028
2021-06-21,52,50.89058524173028
2021-06-22,52,50.89058524173028
2021-06-23,52,50.89058524173028
2021-06-24,52,50.89058524173028
2021-06-25,52,50.89058524173028
2021-06-26,52,50.89058524173028
2021-06-27,52,50.89058524173028
2021-06-28,52,50.89058524173028
2021-06-29,52,50.89058524173028
2021-06-30,52,50.89058524173028
2021-07-01,52,50.89058524173028
2021-07-02,52,50.89058524173028
2021-07-03,52,50.89058524173028
2021-07-04,52,50.89058524173028
2021-07-05,52,50.89058524173028
2021-07-06,52,50.89058524173028
2021-07-07,52,50.89058524173028
2021-07-08,52,50.89058524173028
2021-07-09,52,50.89058524173028
2021-07-10,52,50.89058524173028
2021-07-11,52,50.89058524173028
2021-07-12,52,50.89058524173028
2021-07-13,52,50.89058524173028
2021-07-14,52,50.89058524173028
2021-07-15,52,50.89058524173028
2021-07-16,52,50.89058524173028
2021-07-17,52,50.89058524173028
2021-07-18,52,50.89058524173028
2021-07-19,52,50.89058524173028
2021-07-20,52,50.89058524173028
2021-07-21,52,50.89058524173028
2021-07-22,52,50.89058524173028
2021-07-23,52,50.89058524173028
2021-07-24,52,50.89058524173028
2021-07-25,52,50.89058524173028
2021-07-26,52,50.89058524173028
2021-07-27,52,50.89058524173028
2021-07-28,52,50.89058524173028
2021-07-29,52,50.89058524173028
2021-07-30,52,50.89058524173028
2021-07-31,52,50.89058524173028
2021-08-01,53,51.86925034253279
2021-08-02,53,51.86925034253279
2021-08-03,53,51.86925034253279
2021-08-04,54,52.84791544333529
2021-08-05,54,52.84791544333529
2021-08-06,54,52.84791544333529
2021-08-07,54,52.84791544333529
2021-08-08,54,52.84791544333529
2021-08-09,54,52.84791544333529
2021-08-10,54,52.84791544333529
2021-08-11,54,52.84791544333529
2021-08-12,54,52.84791544333529
2021-08-13,54,52.84791544333529
2021-08-14,54,52.84791544333529
2021-08-15,54,52.84791544333529
2021-08-16,54,52.84791544333529
2021-08-17,54,52.84791544333529
2021-08-18,55,53.8265805441378
2021-08-19,55,53.8265805441378
2021-08-20,55,53.8265805441378
2021-08-21,55,53.8265805441378
2021-08-22,55,53.8265805441378
2021-08-23,55,53.8265805441378
2021-08-24,55,53.8265805441378
2021-08-25,55,53.8265805441378
2021-08-26,55,53.8265805441378
2021-08-27,55,53.8265805441378
2021-08-28,55,53.8265805441378
2021-08-29,56,54.8052456449403
2021-08-30,56,54.8052456449403
2021-08-31,56,54.8052456449403
2021-09-01,56,54.8052456449403
2021-09-02,56,54.8052456449403
2021-09-03,56,54.8052456449403
2021-09-04,56,54.8052456449403
2021-09-05,56,54.8052456449403
2021-09-06,56,54.8052456449403
2021-09-07,56,54.8052456449403
2021-09-08,56,54.8052456449403
2021-09-09,56,54.8052456449403
2021-09-10,56,54.8052456449403
2021-09-11,56,54.8052456449403
2021-09-12,56,54.8052456449403
2021-09-13,57,55.78391074574281
2021-09-14,57,55.78391074574281
2021-09-15,59,57.74124094734782
2021-09-16,59,57.74124094734782
2021-09-17,59,57.74124094734782
2021-09-18,59,57.74124094734782
2021-09-19,59,57.74124094734782
2021-09-20,59,57.74124094734782
2021-09-21,59,57.74124094734782
2021-09-22,59,57.74124094734782
2021-09-23,59,57.74124094734782
2021-09-24,59,57.74124094734782
2021-09-25,59,57.74124094734782
2021-09-26,59,57.74124094734782
2021-09-27,59,57.74124094734782
2021-09-28,59,57.74124094734782
2021-09-29,59,57.74124094734782
2021-09-30,59,57.74124094734782
2021-10-01,59,57.74124094734782
2021-10-02,59,57.74124094734782
2021-10-03,59,57.74124094734782
2021-10-04,59,57.74124094734782
2021-10-05,59,57.74124094734782
2021-10-06,59,57.74124094734782
2021-10-07,59,57.74124094734782
2021-10-08,59,57.74124094734782
2021-10-09,59,57.74124094734782
2021-10-10,59,57.74124094734782
2021-10-11,59,57.74124094734782
2021-10-12,59,57.74124094734782
2021-10-13,59,57.74124094734782
2021-10-14,59,57.74124094734782
2021-10-15,59,57.74124094734782
2021-10-16,59,57.74124094734782
2021-10-17,59,57.74124094734782
2021-10-18,59,57.74124094734782
2021-10-19,59,57.74124094734782
2021-10-20,59,57.74124094734782
2021-10-21,59,57.74124094734782
2021-10-22,59,57.74124094734782
2021-10-23,59,57.74124094734782
2021-10-24,59,57.74124094734782
2021-10-25,59,57.74124094734782
2021-10-26,59,57.74124094734782
2021-10-27,59,57.74124094734782
2021-10-28,59,57.74124094734782
2021-10-29,59,57.74124094734782
2021-10-30,59,57.74124094734782
2021-10-31,59,57.74124094734782
2021-11-01,59,57.74124094734782
2021-11-02,59,57.74124094734782
2021-11-03,59,57.74124094734782
2021-11-04,59,57.74124094734782
2021-11-05,60,58.71990604815032
2021-11-06,60,58.71990604815032
2021-11-07,60,58.71990604815032
2021-11-08,60,58.71990604815032
2021-11-09,60,58.71990604815032
2021-11-10,60,58.71990604815032
2021-11-11,60,58.71990604815032
2021-11-12,60,58.71990604815032
2021-11-13,60,58.71990604815032
2021-11-14,60,58.71990604815032
2021-11-15,60,58.71990604815032
2021-11-16,60,58.71990604815032
2021-11-17,60,58.71990604815032
2021-11-18,61,59.69857114895283
2021-11-19,61,59.69857114895283
2021-11-20,61,59.69857114895283
2021-11-21,61,59.69857114895283
2021-11-22,61,59.69857114895283
2021-11-23,61,59.69857114895283
2021-11-24,61,59.69857114895283
2021-11-25,61,59.69857114895283
2021-11-26,61,59.69857114895283
2021-11-27,61,59.69857114895283
2021-11-28,61,59.69857114895283
2021-11-29,61,59.69857114895283
2021-11-30,61,59.69857114895283
2021-12-01,61,59.69857114895283
2021-12-02,61,59.69857114895283
2021-12-03,61,59.69857114895283
2021-12-04,61,59.69857114895283
2021-12-05,61,59.69857114895283
2021-12-06,61,59.69857114895283
2021-12-07,61,59.69857114895283
2021-12-08,61,59.69857114895283
2021-12-09,61,59.69857114895283
2021-12-10,63,61.65590135055784
2021-12-11,65,63.61323155216285
2021-12-12,65,63.61323155216285
2021-12-13,66,64.59189665296536
2021-12-14,66,64.59189665296536
2021-12-15,67,65.57056175376786
2021-12-16,67,65.57056175376786
2021-12-17,67,65.57056175376786
2021-12-18,67,65.57056175376786
2021-12-19,67,65.57056175376786
2021-12-20,69,67.52789195537287
2021-12-21,69,67.52789195537287
2021-12-22,70,68.50655705617538
2021-12-23,70,68.50655705617538
2021-12-24,70,68.50655705617538
2021-12-25,70,68.50655705617538
2021-12-26,70,68.50655705617538
2021-12-27,70,68.50655705617538
2021-12-28,70,68.50655705617538
2021-12-29,71,69.48522215697788
2021-12-30,71,69.48522215697788
2021-12-31,71,69.48522215697788
2022-01-01,71,69.48522215697788
2022-01-02,71,69.48522215697788
2022-01-03,72,70.46388725778039
2022-01-04,72,70.46388725778039
2022-01-05,73,71.44255235858289
2022-01-06,73,71.44255235858289
2022-01-07,73,71.44255235858289
2022-01-08,74,72.4212174593854
2022-01-09,74,72.4212174593854
2022-01-10,74,72.4212174593854
2022-01-11,74,72.4212174593854
2022-01-12,74,72.4212174593854
2022-01-13,74,72.4212174593854
2022-01-14,74,72.4212174593854
2022-01-15,74,72.4212174593854
2022-01-16,74,72.4212174593854
2022-01-17,74,72.4212174593854
2022-01-18,74,72.4212174593854
2022-01-19,75,73.3998825601879
2022-01-20,75,73.3998825601879
2022-01-21,75,73.3998825601879
2022-01-22,75,73.3998825601879
2022-01-23,75,73.3998825601879
2022-01-24,75,73.3998825601879
2022-01-25,75,73.3998825601879
2022-01-26,75,73.3998825601879
2022-01-27,75,73.3998825601879
2022-01-28,76,74.3785476609904
2022-01-29,76,74.3785476609904
2022-01-30,76,74.3785476609904
2022-01-31,77,75.35721276179291
2022-02-01,77,75.35721276179291
2022-02-02,77,75.35721276179291
2022-02-03,77,75.35721276179291
2022-02-04,77,75.35721276179291
2022-02-05,77,75.35721276179291
2022-02-06,77,75.35721276179291
2022-02-07,79,77.31454296339793
2022-02-08,79,77.31454296339793
2022-02-09,79,77.31454296339793
2022-02-10,79,77.31454296339793
2022-02-11,79,77.31454296339793
2022-02-12,79,77.31454296339793
2022-02-13,79,77.31454296339793
2022-02-14,79,77.31454296339793
2022-02-15,79,77.31454296339793
2022-02-16,80,78.29320806420043
2022-02-17,81,79.27187316500293
2022-02-18,81,79.27187316500293
2022-02-19,81,79.27187316500293
2022-02-20,81,79.27187316500293
2022-02-21,81,79.27187316500293
2022-02-22,81,79.27187316500293
2022-02-23,81,79.27187316500293
2022-02-24,81,79.27187316500293
2022-02-25,81,79.27187316500293
2022-02-26,81,79.27187316500293
2022-02-27,82,80.25053826580545
2022-02-28,82,80.25053826580545
2022-03-01,82,80.25053826580545
2022-03-02,82,80.25053826580545
2022-03-03,82,80.25053826580545
2022-03-04,82,80.25053826580545
2022-03-05,82,80.25053826580545
2022-03-06,82,80.25053826580545
2022-03-07,82,80.25053826580545
2022-03-08,82,80.25053826580545
2022-03-09,82,80.25053826580545
2022-03-10,82,80.25053826580545
2022-03-11,82,80.25053826580545
2022-03-12,82,80.25053826580545
2022-03-13,82,80.25053826580545
2022-03-14,82,80.25053826580545
2022-03-15,82,80.25053826580545
2022-03-16,82,80.25053826580545
2022-03-17,82,80.25053826580545
2022-03-18,83,81.22920336660795
2022-03-19,83,81.22920336660795
2022-03-20,83,81.22920336660795
2022-03-21,83,81.22920336660795
2022-03-22,83,81.22920336660795
2022-03-23,83,81.22920336660795
2022-03-24,83,81.22920336660795
2022-03-25,83,81.22920336660795
2022-03-26,83,81.22920336660795
2022-03-27,83,81.22920336660795
2022-03-28,83,81.22920336660795
2022-03-29,83,81.22920336660795
2022-03-30,83,81.22920336660795
2022-03-31,84,82.20786846741045
2022-04-01,84,82.20786846741045
2022-04-02,84,82.20786846741045
2022-04-03,84,82.20786846741045
2022-04-04,84,82.20786846741045
2022-04-05,84,82.20786846741045
2022-04-06,84,82.20786846741045
2022-04-07,84,82.20786846741045
2022-04-08,84,82.20786846741045
2022-04-09,84,82.20786846741045
2022-04-10,84,82.20786846741045
2022-04-11,84,82.20786846741045
2022-04-12,84,82.20786846741045
2022-04-13,84,82.20786846741045
2022-04-14,84,82.20786846741045
2022-04-15,84,82.20786846741045
2022-04-16,84,82.20786846741045
2022-04-17,84,82.20786846741045
2022-04-18,84,82.20786846741045
2022-04-19,84,82.20786846741045
2022-04-20,84,82.20786846741045
2022-04-21,84,82.20786846741045
2022-04-22,84,82.20786846741045
2022-04-23,84,82.20786846741045
2022-04-24,84,82.20786846741045
2022-04-25,84,82.20786846741045
2022-04-26,84,82.20786846741045
2022-04-27,84,82.20786846741045
2022-04-28,84,82.20786846741045
2022-04-29,84,82.20786846741045
2022-04-30,84,82.20786846741045
2022-05-01,84,82.20786846741045
2022-05-02,84,82.20786846741045
2022-05-03,84,82.20786846741045
2022-05-04,84,82.20786846741045
2022-05-05,85,83.18653356821295
2022-05-06,85,83.18653356821295
2022-05-07,85,83.18653356821295
2022-05-08,85,83.18653356821295
2022-05-09,85,83.18653356821295
2022-05-10,85,83.18653356821295
2022-05-11,85,83.18653356821295
2022-05-12,85,83.18653356821295
2022-05-13,85,83.18653356821295
2022-05-14,85,83.18653356821295
2022-05-15,85,83.18653356821295
2022-05-16,85,83.18653356821295
2022-05-17,86,84.16519866901547
2022-05-18,86,84.16519866901547
2022-05-19,86,84.16519866901547
2022-05-20,86,84.16519866901547
2022-05-21,86,84.16519866901547
2022-05-22,86,84.16519866901547
2022-05-23,86,84.16519866901547
2022-05-24,86,84.16519866901547
2022-05-25,86,84.16519866901547
2022-05-26,86,84.16519866901547
2022-05-27,86,84.16519866901547
2022-05-28,86,84.16519866901547
2022-05-29,86,84.16519866901547
2022-05-30,86,84.16519866901547
2022-05-31,86,84.16519866901547
2022-06-01,86,84.16519866901547
2022-06-02,86,84.16519866901547
2022-06-03,86,84.16519866901547
2022-06-04,86,84.16519866901547
2022-06-05,86,84.16519866901547
2022-06-06,86,84.16519866901547
2022-06-07,86,84.16519866901547
2022-06-08,86,84.16519866901547
2022-06-09,86,84.16519866901547
2022-06-10,86,84.16519866901547
2022-06-11,86,84.16519866901547
2022-06-12,86,84.16519866901547
2022-06-13,86,84.16519866901547
2022-06-14,87,85.14386376981797
2022-06-15,87,85.14386376981797
2022-06-16,87,85.14386376981797
2022-06-17,87,85.14386376981797
2022-06-18,87,85.14386376981797
2022-06-19,87,85.14386376981797
2022-06-20,87,85.14386376981797
2022-06-21,87,85.14386376981797
2022-06-22,87,85.14386376981797
2022-06-23,87,85.14386376981797
2022-06-24,87,85.14386376981797
2022-06-25,87,85.14386376981797
2022-06-26,87,85.14386376981797
